id,latitude,longitude,time,magnitude,mc_current
1818,38.49997,-112.88666,2024-04-06 04:50:23.210,-0.82,-1.0
1819,38.49957,-112.8858,2024-04-06 04:50:55.530,-0.2,-1.0
1820,38.50216,-112.88368,2024-04-06 04:54:35.282,-0.95,-1.0
1821,38.50013,-112.88565,2024-04-06 04:54:58.705,-0.63,-1.0
1822,38.50044,-112.8852,2024-04-06 04:58:27.073,-1.0,-1.0
1823,38.50067,-112.88641,2024-04-06 04:58:51.924,0.55,-1.0
1824,38.50519,-112.88238,2024-04-06 05:00:47.642,-0.83,-1.0
1825,38.50198,-112.88371,2024-04-06 05:02:18.377,-0.62,-1.0
1826,38.50181,-112.88363,2024-04-06 05:02:49.946,-0.96,-1.0
1827,38.50411,-112.8829,2024-04-06 05:06:40.629,-0.66,-1.0
1828,38.50209,-112.8838,2024-04-06 05:07:48.219,-0.83,-1.0
1829,38.50188,-112.88381,2024-04-06 05:08:57.514,-0.94,-1.0
1830,38.50197,-112.88382,2024-04-06 05:10:12.305,-0.86,-1.0
1831,38.50343,-112.88311,2024-04-06 05:11:19.288,-0.8,-1.0
1832,38.50078,-112.88639,2024-04-06 05:16:10.754,0.07,-1.0
1833,38.49887,-112.88517,2024-04-06 05:17:27.034,-0.87,-1.0
1834,38.50332,-112.88303,2024-04-06 05:23:19.358,-0.68,-1.0
1835,38.50299,-112.88337,2024-04-06 05:24:50.216,-0.94,-1.0
1836,38.49988,-112.88639,2024-04-06 05:27:52.934,-0.22,-1.0
1837,38.50091,-112.88639,2024-04-06 05:31:40.141,-0.63,-1.0
1838,38.50163,-112.88363,2024-04-06 05:31:51.797,-0.01,-1.0
1839,38.50084,-112.88649,2024-04-06 05:33:14.039,-0.99,-1.0
1840,38.50293,-112.88303,2024-04-06 05:34:34.027,-0.6,-1.0
1841,38.50365,-112.88329,2024-04-06 05:38:33.288,-0.67,-1.0
1842,38.50206,-112.88359,2024-04-06 05:38:49.608,-0.17,-1.0
1843,38.5003,-112.88639,2024-04-06 05:41:43.181,-0.96,-1.0
1844,38.5047,-112.88271,2024-04-06 05:43:02.102,-0.15,-1.0
1845,38.50088,-112.88639,2024-04-06 05:45:56.414,-0.74,-1.0
1846,38.50112,-112.88633,2024-04-06 05:47:03.362,-0.59,-1.0
1847,38.50413,-112.8826,2024-04-06 05:50:54.312,-0.84,-1.0
1848,38.50075,-112.88641,2024-04-06 05:52:48.966,-0.65,-1.0
1849,38.50018,-112.88552,2024-04-06 05:56:12.161,-0.63,-1.0
1850,38.50465,-112.88275,2024-04-06 05:58:41.858,-0.11,-1.0
1851,38.504,-112.88257,2024-04-06 05:59:19.612,-0.85,-1.0
1852,38.50105,-112.8863,2024-04-06 06:02:52.650,-0.93,-1.0
1853,38.50067,-112.88641,2024-04-06 06:03:21.035,-0.79,-1.0
1854,38.49994,-112.88639,2024-04-06 06:03:54.562,0.04,-1.0
1855,38.50066,-112.88641,2024-04-06 06:08:01.325,0.15,-1.0
1856,38.5035,-112.88301,2024-04-06 06:10:45.979,-0.68,-1.0
1857,38.49973,-112.8857,2024-04-06 06:11:44.475,-0.74,-1.0
1858,38.50324,-112.88312,2024-04-06 06:12:17.800,0.06,-1.0
1859,38.50088,-112.88639,2024-04-06 06:16:02.413,-0.0,-1.0
1860,38.50167,-112.8837,2024-04-06 06:16:34.348,-0.44,-1.0
1861,38.50164,-112.88363,2024-04-06 06:18:47.990,-0.97,-1.0
1862,38.49866,-112.8857,2024-04-06 06:21:29.378,-0.81,-1.0
1863,38.50429,-112.88257,2024-04-06 06:21:54.463,-0.79,-1.0
1864,38.50186,-112.88202,2024-04-06 06:23:29.413,-0.87,-1.0
1865,38.50181,-112.88363,2024-04-06 06:25:36.152,-0.59,-1.0
1866,38.50013,-112.88565,2024-04-06 06:26:23.453,-0.48,-1.0
1867,38.50339,-112.88359,2024-04-06 06:29:43.423,-0.97,-1.0
1868,38.49917,-112.88569,2024-04-06 06:30:12.776,-0.96,-1.0
1869,38.50067,-112.88641,2024-04-06 06:32:50.888,-0.83,-1.0
1870,38.49969,-112.88501,2024-04-06 06:34:12.545,-0.61,-1.0
1871,38.50077,-112.88641,2024-04-06 06:36:10.790,-0.99,-1.0
1872,38.50171,-112.88363,2024-04-06 06:36:13.818,-0.92,-1.0
1873,38.49979,-112.8857,2024-04-06 06:37:41.153,-0.21,-1.0
1874,38.50515,-112.88261,2024-04-06 06:39:09.691,-0.52,-1.0
1875,38.49999,-112.88631,2024-04-06 06:44:14.749,-0.38,-1.0
1876,38.50365,-112.88299,2024-04-06 06:48:44.520,-0.56,-1.0
1877,38.50078,-112.88639,2024-04-06 06:51:07.617,-0.53,-1.0
1878,38.5008,-112.88639,2024-04-06 06:53:46.905,-0.27,-1.0
1879,38.50219,-112.88368,2024-04-06 06:55:19.814,-0.84,-1.0
1880,38.50216,-112.88368,2024-04-06 06:55:55.564,-0.52,-1.0
1881,38.50456,-112.88279,2024-04-06 06:56:31.625,-0.34,-1.0
1882,38.50447,-112.88275,2024-04-06 06:59:27.082,-0.83,-1.0
1883,38.50012,-112.88639,2024-04-06 07:00:54.148,-0.89,-1.0
1884,38.50013,-112.88424,2024-04-06 07:01:49.267,-0.96,-1.0
1885,38.50204,-112.88357,2024-04-06 07:02:15.516,-0.58,-1.0
1886,38.50084,-112.88641,2024-04-06 07:02:23.648,-0.76,-1.0
1887,38.50049,-112.88639,2024-04-06 07:03:30.713,-0.44,-1.0
1888,38.50151,-112.88604,2024-04-06 07:05:45.361,-0.84,-1.0
1889,38.50088,-112.88639,2024-04-06 07:07:35.332,-0.51,-1.0
1890,38.50072,-112.88641,2024-04-06 07:08:56.171,-0.97,-1.0
1891,38.50176,-112.88633,2024-04-06 07:10:45.055,-0.95,-1.0
1892,38.50134,-112.88382,2024-04-06 07:11:35.205,-0.68,-1.0
1893,38.49977,-112.88623,2024-04-06 07:13:36.653,-0.97,-1.0
1894,38.50066,-112.88641,2024-04-06 07:19:41.241,-0.28,-1.0
1895,38.49879,-112.88679,2024-04-06 07:23:01.853,0.17,-1.0
1896,38.50162,-112.88354,2024-04-06 07:23:07.940,-0.87,-1.0
1897,38.50071,-112.88641,2024-04-06 07:24:49.645,-0.93,-1.0
1898,38.50055,-112.88521,2024-04-06 07:26:17.160,-0.91,-1.0
1899,38.50442,-112.88275,2024-04-06 07:29:54.773,-0.79,-1.0
1900,38.49975,-112.88479,2024-04-06 07:30:41.842,-0.44,-1.0
1901,38.5,-112.88639,2024-04-06 07:30:44.944,-0.18,-1.0
1902,38.4997,-112.88572,2024-04-06 07:35:15.068,-0.64,-1.0
1903,38.5018,-112.88627,2024-04-06 07:36:11.267,-0.96,-1.0
1904,38.50177,-112.88626,2024-04-06 07:39:07.817,-0.75,-1.0
1905,38.50078,-112.88639,2024-04-06 07:42:42.428,0.03,-1.0
1906,38.50085,-112.88639,2024-04-06 07:43:05.690,-0.72,-1.0
1907,38.50215,-112.88616,2024-04-06 07:44:30.402,-0.94,-1.0
1908,38.49986,-112.88639,2024-04-06 07:48:37.290,-0.98,-1.0
1909,38.50217,-112.88362,2024-04-06 07:48:57.275,-0.58,-1.0
1910,38.50013,-112.88565,2024-04-06 07:49:14.211,-0.47,-1.0
1911,38.50342,-112.88356,2024-04-06 07:49:47.677,-0.2,-1.0
1912,38.50088,-112.88639,2024-04-06 07:50:32.383,-0.75,-1.0
1913,38.50067,-112.88641,2024-04-06 07:51:03.169,-0.7,-1.0
1914,38.50108,-112.88648,2024-04-06 07:51:15.990,-0.69,-1.0
1915,38.50357,-112.88299,2024-04-06 07:53:43.177,-0.4,-1.0
1916,38.50004,-112.88566,2024-04-06 08:00:08.316,-0.97,-1.0
1917,38.50184,-112.88628,2024-04-06 08:01:13.103,-0.7,-1.0
1918,38.50013,-112.88639,2024-04-06 08:01:16.622,-0.96,-1.0
1919,38.50108,-112.88648,2024-04-06 08:01:29.435,-0.81,-1.0
1920,38.5039,-112.88218,2024-04-06 08:01:46.901,-0.78,-1.0
1921,38.50086,-112.88642,2024-04-06 08:01:50.555,-0.36,-1.0
1922,38.50113,-112.88645,2024-04-06 08:02:06.418,-0.82,-1.0
1923,38.50067,-112.88641,2024-04-06 08:02:12.063,0.02,-1.0
1924,38.50176,-112.88403,2024-04-06 08:02:23.782,-0.69,-1.0
1925,38.50237,-112.8863,2024-04-06 08:02:30.683,-0.77,-1.0
1926,38.50169,-112.88628,2024-04-06 08:04:14.580,-0.76,-1.0
1927,38.50269,-112.88625,2024-04-06 08:04:29.718,-0.86,-1.0
1928,38.49977,-112.88561,2024-04-06 08:05:18.382,-0.76,-1.0
1929,38.50464,-112.88232,2024-04-06 08:05:45.830,-0.87,-1.0
1930,38.49968,-112.88586,2024-04-06 08:10:50.771,-0.49,-1.0
1931,38.50108,-112.88648,2024-04-06 08:10:56.310,-0.98,-1.0
1932,38.50085,-112.88639,2024-04-06 08:11:02.703,-0.34,-1.0
1933,38.50088,-112.88639,2024-04-06 08:14:30.938,-0.61,-1.0
1934,38.49877,-112.88556,2024-04-06 08:14:35.672,-0.91,-1.0
1935,38.50151,-112.88624,2024-04-06 08:16:27.106,-0.88,-1.0
1936,38.50108,-112.88648,2024-04-06 08:16:54.543,-0.75,-1.0
1937,38.50291,-112.88617,2024-04-06 08:17:43.538,-0.22,-1.0
1938,38.50362,-112.88303,2024-04-06 08:20:34.740,-0.77,-1.0
1939,38.50335,-112.88361,2024-04-06 08:20:45.723,-0.98,-1.0
1940,38.50253,-112.88623,2024-04-06 08:21:02.298,-0.91,-1.0
1941,38.50077,-112.88641,2024-04-06 08:21:26.745,-0.87,-1.0
1942,38.50326,-112.88362,2024-04-06 08:22:02.374,-0.66,-1.0
1943,38.5,-112.88639,2024-04-06 08:22:40.300,-0.29,-1.0
1944,38.50153,-112.88647,2024-04-06 08:22:48.505,-0.43,-1.0
1945,38.5008,-112.88641,2024-04-06 08:23:12.310,-0.99,-1.0
1946,38.50146,-112.8862,2024-04-06 08:23:36.000,-0.95,-1.0
1947,38.50321,-112.88352,2024-04-06 08:24:09.762,-0.46,-1.0
1948,38.50066,-112.88641,2024-04-06 08:24:33.933,-0.1,-1.0
1949,38.50171,-112.88627,2024-04-06 08:24:45.191,-0.89,-1.0
1950,38.50178,-112.88628,2024-04-06 08:25:50.698,-0.26,-1.0
1951,38.50218,-112.88616,2024-04-06 08:25:57.930,-0.58,-1.0
1952,38.50171,-112.88639,2024-04-06 08:27:02.751,0.13,-1.0
1953,38.50105,-112.88638,2024-04-06 08:28:35.750,-0.83,-1.0
1954,38.50111,-112.88683,2024-04-06 08:28:40.509,-0.71,-1.0
1955,38.50266,-112.88623,2024-04-06 08:29:18.945,-0.53,-1.0
1956,38.50397,-112.88255,2024-04-06 08:30:47.226,-0.73,-1.0
1957,38.49869,-112.88662,2024-04-06 08:32:25.456,-0.76,-1.0
1958,38.50083,-112.88641,2024-04-06 08:32:32.570,-0.74,-1.0
1959,38.50223,-112.88567,2024-04-06 08:32:57.344,-0.7,-1.0
1960,38.49942,-112.88715,2024-04-06 08:33:03.785,-0.6,-1.0
1961,38.5025,-112.88609,2024-04-06 08:33:07.099,-0.9,-1.0
1962,38.50085,-112.88639,2024-04-06 08:34:49.258,-0.24,-1.0
1963,38.50078,-112.88639,2024-04-06 08:34:55.454,0.09,-1.0
1964,38.50066,-112.88641,2024-04-06 08:40:15.928,0.23,-1.0
1965,38.50077,-112.88641,2024-04-06 08:41:41.663,-0.52,-1.0
1966,38.50048,-112.88639,2024-04-06 08:42:01.914,-0.68,-1.0
1967,38.50018,-112.88557,2024-04-06 08:42:07.889,-0.75,-1.0
1968,38.4996,-112.88519,2024-04-06 08:43:01.360,-0.37,-1.0
1969,38.50113,-112.88646,2024-04-06 08:44:13.708,-0.92,-1.0
1970,38.50067,-112.88649,2024-04-06 08:44:17.847,-0.96,-1.0
1971,38.4986,-112.88685,2024-04-06 08:44:57.738,-0.17,-1.0
1972,38.50509,-112.88251,2024-04-06 08:45:27.647,-0.88,-1.0
1973,38.50357,-112.88352,2024-04-06 08:45:56.220,-0.89,-1.0
1974,38.50215,-112.88635,2024-04-06 08:47:56.748,-0.98,-1.0
1975,38.50245,-112.88319,2024-04-06 08:48:23.023,-0.83,-1.0
1976,38.50309,-112.88631,2024-04-06 08:49:26.912,-0.69,-1.0
1977,38.49987,-112.88639,2024-04-06 08:49:56.907,-0.97,-1.0
1978,38.50256,-112.88641,2024-04-06 08:52:18.869,-0.57,-1.0
1979,38.50243,-112.8863,2024-04-06 08:52:49.237,-0.29,-1.0
1980,38.50003,-112.88666,2024-04-06 08:55:17.877,-0.76,-1.0
1981,38.50077,-112.88641,2024-04-06 08:56:28.269,0.11,-1.0
1982,38.50085,-112.88639,2024-04-06 08:59:06.787,-0.24,-1.0
1983,38.50088,-112.88639,2024-04-06 08:59:13.535,-0.62,-1.0
1984,38.50108,-112.88648,2024-04-06 08:59:39.640,-0.96,-1.0
1985,38.50067,-112.88641,2024-04-06 09:00:37.009,-0.87,-1.0
1986,38.50117,-112.88639,2024-04-06 09:01:10.792,-0.59,-1.0
1987,38.50286,-112.88628,2024-04-06 09:01:18.996,-0.86,-1.0
1988,38.50007,-112.88572,2024-04-06 09:02:34.707,-0.88,-1.0
1989,38.50354,-112.88351,2024-04-06 09:02:57.707,0.01,-1.0
1990,38.50229,-112.88625,2024-04-06 09:05:00.865,-0.98,-1.0
1991,38.49864,-112.88616,2024-04-06 09:06:12.633,-0.8,-1.0
1992,38.50405,-112.88295,2024-04-06 09:08:23.370,-0.59,-1.0
1993,38.50015,-112.88703,2024-04-06 09:10:43.885,-0.85,-1.0
1994,38.50037,-112.88637,2024-04-06 09:11:28.855,-0.88,-1.0
1995,38.5,-112.88639,2024-04-06 09:11:40.681,-0.49,-1.0
1996,38.50049,-112.88639,2024-04-06 09:12:27.360,0.41,-1.0
1997,38.50108,-112.88648,2024-04-06 09:12:42.287,-0.89,-1.0
1998,38.50066,-112.88641,2024-04-06 09:13:58.466,0.16,-1.0
1999,38.50077,-112.88641,2024-04-06 09:14:02.288,-0.11,-1.0
2000,38.49939,-112.88715,2024-04-06 09:15:31.263,-0.66,-1.0
2001,38.49979,-112.8857,2024-04-06 09:15:57.506,-0.84,-1.0
2002,38.50065,-112.8865,2024-04-06 09:17:03.722,-1.0,-1.0
2003,38.50276,-112.88622,2024-04-06 09:18:10.305,-0.68,-1.0
2004,38.50157,-112.8863,2024-04-06 09:18:40.732,0.92,-1.0
2005,38.50078,-112.88639,2024-04-06 09:19:29.316,-0.75,-1.0
2006,38.50204,-112.88627,2024-04-06 09:20:35.694,-0.56,-1.0
2007,38.5041,-112.88374,2024-04-06 09:20:37.816,-0.73,-1.0
2008,38.50247,-112.88618,2024-04-06 09:21:16.743,-0.98,-1.0
2009,38.50215,-112.88635,2024-04-06 09:22:31.455,-0.91,-1.0
2010,38.50266,-112.88623,2024-04-06 09:27:04.433,-0.45,-1.0
2011,38.50249,-112.88636,2024-04-06 09:27:12.598,-0.39,-1.0
2012,38.49916,-112.88672,2024-04-06 09:27:21.122,-0.88,-1.0
2013,38.50081,-112.88643,2024-04-06 09:27:49.424,-0.84,-1.0
2014,38.50085,-112.88639,2024-04-06 09:29:38.555,-0.2,-1.0
2015,38.50166,-112.88196,2024-04-06 09:30:29.744,-0.56,-1.0
2016,38.49868,-112.88685,2024-04-06 09:31:47.094,-0.88,-1.0
2017,38.50061,-112.88641,2024-04-06 09:31:51.957,-0.91,-1.0
2018,38.50171,-112.88647,2024-04-06 09:32:42.087,-0.83,-1.0
2019,38.50077,-112.88641,2024-04-06 09:34:39.235,-0.37,-1.0
2020,38.50351,-112.88301,2024-04-06 09:34:46.060,-0.99,-1.0
2021,38.50242,-112.8863,2024-04-06 09:36:18.972,-0.02,-1.0
2022,38.49879,-112.88679,2024-04-06 09:36:25.748,-0.26,-1.0
2023,38.50117,-112.88687,2024-04-06 09:36:43.984,-0.64,-1.0
2024,38.50066,-112.88641,2024-04-06 09:37:52.922,0.03,-1.0
2025,38.50108,-112.88648,2024-04-06 09:38:15.916,-0.94,-1.0
2026,38.50152,-112.88644,2024-04-06 09:38:27.343,-0.29,-1.0
2027,38.50078,-112.88639,2024-04-06 09:40:09.632,-0.76,-1.0
2028,38.50094,-112.88691,2024-04-06 09:41:06.806,-0.6,-1.0
2029,38.50003,-112.88666,2024-04-06 09:41:29.741,-0.38,-1.0
2030,38.5,-112.88639,2024-04-06 09:43:08.804,-0.49,-1.0
2031,38.50271,-112.88652,2024-04-06 09:43:28.735,-0.29,-1.0
2032,38.50166,-112.88215,2024-04-06 09:43:43.529,0.3,-1.0
2033,38.50083,-112.88641,2024-04-06 09:45:32.705,-0.96,-1.0
2034,38.50323,-112.88391,2024-04-06 09:46:50.526,-0.88,-1.0
2035,38.50342,-112.88356,2024-04-06 09:48:56.570,-0.26,-1.0
2036,38.49988,-112.88639,2024-04-06 09:49:46.973,-0.9,-1.0
2037,38.50077,-112.88641,2024-04-06 09:49:51.963,-0.32,-1.0
2038,38.50015,-112.88703,2024-04-06 09:50:04.279,-0.79,-1.0
2039,38.50061,-112.88641,2024-04-06 09:50:51.444,-0.37,-1.0
2040,38.49939,-112.88715,2024-04-06 09:51:13.050,-0.03,-1.0
2041,38.50483,-112.8825,2024-04-06 09:55:20.975,-0.64,-1.0
2042,38.49904,-112.88471,2024-04-06 09:58:34.060,-0.92,-1.0
2043,38.50171,-112.88639,2024-04-06 09:59:26.004,-0.78,-1.0
2044,38.50049,-112.88639,2024-04-06 10:01:41.230,0.21,-1.0
2045,38.50242,-112.8863,2024-04-06 10:02:08.712,0.05,-1.0
2046,38.50078,-112.88639,2024-04-06 10:02:44.384,-0.13,-1.0
2047,38.50288,-112.88621,2024-04-06 10:04:18.895,-0.73,-1.0
2048,38.50117,-112.88643,2024-04-06 10:04:23.516,-0.74,-1.0
2049,38.49999,-112.88639,2024-04-06 10:04:49.101,-0.64,-1.0
2050,38.50085,-112.88639,2024-04-06 10:05:11.510,-0.2,-1.0
2051,38.50062,-112.88705,2024-04-06 10:05:17.831,-0.76,-1.0
2052,38.4999,-112.88639,2024-04-06 10:08:01.941,-0.96,-1.0
2053,38.49944,-112.88682,2024-04-06 10:09:38.983,-0.85,-1.0
2054,38.50083,-112.88641,2024-04-06 10:10:07.831,-0.62,-1.0
2055,38.50351,-112.88351,2024-04-06 10:17:38.578,-0.63,-1.0
2056,38.50316,-112.88633,2024-04-06 10:18:51.448,-0.75,-1.0
2057,38.50381,-112.88368,2024-04-06 10:19:55.418,-0.87,-1.0
2058,38.49879,-112.88679,2024-04-06 10:22:10.311,-0.22,-1.0
2059,38.4986,-112.88685,2024-04-06 10:22:41.894,0.43,-1.0
2060,38.50319,-112.88322,2024-04-06 10:22:57.680,-0.73,-1.0
2061,38.49999,-112.88639,2024-04-06 10:23:55.634,-0.85,-1.0
2062,38.50101,-112.88342,2024-04-06 10:25:03.915,-0.64,-1.0
2063,38.50066,-112.88641,2024-04-06 10:25:51.408,-0.78,-1.0
2064,38.50237,-112.8863,2024-04-06 10:25:59.960,-0.07,-1.0
2065,38.50073,-112.88641,2024-04-06 10:26:19.298,-0.87,-1.0
2066,38.50094,-112.88691,2024-04-06 10:28:45.668,-0.71,-1.0
2067,38.50442,-112.88282,2024-04-06 10:29:13.314,-0.52,-1.0
2068,38.50061,-112.88641,2024-04-06 10:29:18.058,-0.61,-1.0
2069,38.4999,-112.88639,2024-04-06 10:29:21.269,-0.92,-1.0
2070,38.49879,-112.88679,2024-04-06 10:30:52.375,-0.65,-1.0
2071,38.50049,-112.88639,2024-04-06 10:32:52.429,0.12,-1.0
2072,38.50218,-112.88616,2024-04-06 10:35:07.918,-0.86,-1.0
2073,38.50391,-112.88291,2024-04-06 10:35:53.962,-0.97,-1.0
2074,38.50365,-112.88329,2024-04-06 10:36:39.302,-0.53,-1.0
2075,38.50066,-112.88641,2024-04-06 10:38:18.179,-0.17,-1.0
2076,38.49853,-112.88693,2024-04-06 10:38:35.876,-0.78,-1.0
2077,38.5012,-112.88631,2024-04-06 10:39:15.614,0.77,-1.0
2078,38.50235,-112.8863,2024-04-06 10:40:16.808,-0.1,-1.0
2079,38.5032,-112.88634,2024-04-06 10:40:38.438,0.13,-1.0
2080,38.49843,-112.8867,2024-04-06 10:41:24.042,-0.86,-1.0
2081,38.50239,-112.88636,2024-04-06 10:43:06.940,-0.31,-1.0
2082,38.49999,-112.88639,2024-04-06 10:43:19.756,-0.59,-1.0
2083,38.50085,-112.88639,2024-04-06 10:44:09.043,-0.2,-1.0
2084,38.49939,-112.88715,2024-04-06 10:46:54.848,-0.39,-1.0
2085,38.49986,-112.88639,2024-04-06 10:47:25.033,-0.94,-1.0
2086,38.50252,-112.88638,2024-04-06 10:47:47.609,-0.8,-1.0
2087,38.50218,-112.88632,2024-04-06 10:48:38.563,-0.43,-1.0
2088,38.50017,-112.88639,2024-04-06 10:48:47.183,-0.77,-1.0
2089,38.50066,-112.88641,2024-04-06 10:50:07.190,-0.76,-1.0
2090,38.50231,-112.88641,2024-04-06 10:52:32.970,-0.97,-1.0
2091,38.50398,-112.88278,2024-04-06 10:53:30.981,-0.4,-1.0
2092,38.50508,-112.88242,2024-04-06 10:53:46.976,-0.73,-1.0
2093,38.49879,-112.88679,2024-04-06 10:53:58.156,-0.76,-1.0
2094,38.50049,-112.88639,2024-04-06 10:56:27.620,0.29,-1.0
2095,38.50235,-112.8863,2024-04-06 10:56:45.194,0.04,-1.0
2096,38.50072,-112.88641,2024-04-06 10:57:37.363,-0.74,-1.0
2097,38.49999,-112.88563,2024-04-06 10:59:17.584,-0.97,-1.0
2098,38.50407,-112.88271,2024-04-06 11:00:15.217,-0.41,-1.0
2099,38.50153,-112.88647,2024-04-06 11:00:43.004,0.05,-1.0
2100,38.50061,-112.88641,2024-04-06 11:00:53.073,-0.74,-1.0
2101,38.49853,-112.88558,2024-04-06 11:01:05.463,-0.95,-1.0
2102,38.50094,-112.88691,2024-04-06 11:03:06.305,-0.86,-1.0
2103,38.50364,-112.88341,2024-04-06 11:03:51.946,-0.89,-1.0
2104,38.50256,-112.88641,2024-04-06 11:04:21.802,-0.64,-1.0
2105,38.50066,-112.88641,2024-04-06 11:05:12.250,-0.5,-1.0
2106,38.49941,-112.88682,2024-04-06 11:05:40.525,-0.88,-1.0
2107,38.49923,-112.88715,2024-04-06 11:06:08.953,0.27,-1.0
2108,38.49867,-112.88685,2024-04-06 11:09:10.082,-0.83,-1.0
2109,38.50252,-112.88638,2024-04-06 11:09:32.585,-0.54,-1.0
2110,38.49847,-112.88693,2024-04-06 11:10:21.780,-0.6,-1.0
2111,38.49996,-112.8857,2024-04-06 11:11:04.661,0.26,-1.0
2112,38.49996,-112.88563,2024-04-06 11:11:33.655,0.06,-1.0
2113,38.50348,-112.88302,2024-04-06 11:11:37.018,-0.41,-1.0
2114,38.50354,-112.88294,2024-04-06 11:11:54.411,-0.84,-1.0
2115,38.49849,-112.88693,2024-04-06 11:12:51.880,0.05,-1.0
2116,38.50237,-112.8863,2024-04-06 11:13:02.810,-0.59,-1.0
2117,38.48762,-112.89964,2024-04-06 11:15:08.579,-0.6,-1.0
2118,38.49862,-112.88685,2024-04-06 11:17:57.779,-0.98,-1.0
2119,38.49983,-112.8863,2024-04-06 11:19:07.093,-0.98,-1.0
2120,38.50235,-112.8863,2024-04-06 11:20:09.270,0.0,-1.0
2121,38.50049,-112.88639,2024-04-06 11:21:21.875,0.01,-1.0
2122,38.50171,-112.88639,2024-04-06 11:22:24.440,-0.91,-1.0
2123,38.50078,-112.88639,2024-04-06 11:25:56.554,-0.16,-1.0
2124,38.50146,-112.88628,2024-04-06 11:27:24.289,-0.91,-1.0
2125,38.50157,-112.8863,2024-04-06 11:27:40.251,0.11,-1.0
2126,38.50085,-112.88639,2024-04-06 11:29:29.798,-0.28,-1.0
2127,38.49863,-112.88662,2024-04-06 11:31:04.727,-0.44,-1.0
2128,38.49852,-112.88693,2024-04-06 11:31:18.348,-0.9,-1.0
2129,38.50272,-112.88308,2024-04-06 11:32:57.568,-0.48,-1.0
2130,38.50235,-112.8863,2024-04-06 11:33:29.457,-0.0,-1.0
2131,38.4986,-112.88685,2024-04-06 11:34:17.177,0.46,-1.0
2132,38.50111,-112.88631,2024-04-06 11:34:34.754,0.68,-1.0
2133,38.50094,-112.88691,2024-04-06 11:35:24.822,-0.91,-1.0
2134,38.49847,-112.88693,2024-04-06 11:35:30.178,-0.62,-1.0
2135,38.50117,-112.88643,2024-04-06 11:35:58.427,-0.66,-1.0
2136,38.50082,-112.88504,2024-04-06 11:37:09.898,-0.91,-1.0
2137,38.50325,-112.88621,2024-04-06 11:38:10.118,-1.0,-1.0
2138,38.50049,-112.88639,2024-04-06 11:40:11.217,-0.29,-1.0
2139,38.50252,-112.88638,2024-04-06 11:41:21.302,-0.8,-1.0
2140,38.50009,-112.88572,2024-04-06 11:41:51.200,-0.67,-1.0
2141,38.49933,-112.88715,2024-04-06 11:42:00.465,-0.17,-1.0
2142,38.49879,-112.88679,2024-04-06 11:42:59.812,-0.2,-1.0
2143,38.50202,-112.88605,2024-04-06 11:43:41.808,0.18,-1.0
2144,38.5,-112.88639,2024-04-06 11:44:01.764,-0.79,-1.0
2145,38.49989,-112.88639,2024-04-06 11:44:06.935,-0.97,-1.0
2146,38.50291,-112.88617,2024-04-06 11:44:45.656,0.6,-1.0
2147,38.50015,-112.88703,2024-04-06 11:45:47.493,-0.72,-1.0
2148,38.50246,-112.88653,2024-04-06 11:46:00.520,-0.43,-1.0
2149,38.49935,-112.88624,2024-04-06 11:46:06.059,-0.68,-1.0
2150,38.49891,-112.88717,2024-04-06 11:47:03.270,-0.46,-1.0
2151,38.49847,-112.88693,2024-04-06 11:48:16.999,-0.41,-1.0
2152,38.49849,-112.88693,2024-04-06 11:48:19.970,0.82,-1.0
2153,38.49941,-112.88682,2024-04-06 11:48:46.461,-0.91,-1.0
2154,38.50265,-112.88626,2024-04-06 11:48:53.385,-0.99,-1.0
2155,38.50081,-112.88641,2024-04-06 11:51:19.506,-0.94,-1.0
2156,38.50085,-112.88631,2024-04-06 11:51:43.391,-0.92,-1.0
2157,38.50235,-112.8863,2024-04-06 11:52:15.926,-0.21,-1.0
2158,38.50119,-112.88614,2024-04-06 11:52:28.635,-0.24,-1.0
2159,38.50017,-112.88639,2024-04-06 11:52:45.707,-0.88,-1.0
2160,38.50157,-112.88649,2024-04-06 11:52:57.438,-0.97,-1.0
2161,38.50177,-112.88636,2024-04-06 11:53:56.127,-0.46,-1.0
2162,38.49948,-112.88608,2024-04-06 11:55:37.731,-0.4,-1.0
2163,38.50186,-112.88636,2024-04-06 11:56:04.821,-0.84,-1.0
2164,38.49944,-112.88616,2024-04-06 11:59:04.842,-0.89,-1.0
2165,38.50202,-112.88636,2024-04-06 12:00:11.373,-0.95,-1.0
2166,38.50049,-112.88639,2024-04-06 12:02:40.221,-0.17,-1.0
2167,38.50288,-112.88629,2024-04-06 12:03:04.505,-0.93,-1.0
2168,38.5009,-112.88618,2024-04-06 12:06:30.141,-0.18,-1.0
2169,38.49902,-112.88746,2024-04-06 12:07:14.914,-0.25,-1.0
2170,38.49878,-112.88698,2024-04-06 12:07:21.219,-0.82,-1.0
2171,38.50312,-112.88617,2024-04-06 12:07:30.047,-0.81,-1.0
2172,38.50152,-112.88622,2024-04-06 12:07:42.631,-0.69,-1.0
2173,38.49931,-112.8863,2024-04-06 12:08:03.419,-0.85,-1.0
2174,38.50381,-112.88368,2024-04-06 12:09:08.311,-0.53,-1.0
2175,38.50176,-112.88636,2024-04-06 12:09:13.018,-0.74,-1.0
2176,38.49979,-112.8857,2024-04-06 12:10:13.925,0.07,-1.0
